Statistik_Code,Statistik_Label,Berichtsjahr,Berufshauptgruppe,Berufsgattung,Referenzberuf,Rechtsgrundlage,Reglementierung,Geschlecht,Neuantraege_Anzahl
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lebensmittelherstellung und -verarbeitung,29222,Konditor/in,Bundesrecht,Nicht reglementiert,Frauen,39
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lebensmittelherstellung und -verarbeitung,29222,Konditor/in,Bundesrecht,Nicht reglementiert,Männer,45
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lebensmittelherstellung und -verarbeitung,29232,Fleischer/in,Bundesrecht,Nicht reglementiert,Männer,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lebensmittelherstellung und -verarbeitung,29252,Milchtechnologe/-technologin,Bundesrecht,Nicht reglementiert,Frauen,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lebensmittelherstellung und -verarbeitung,29252,Milchtechnologe/-technologin,Bundesrecht,Nicht reglementiert,Männer,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lebensmittelherstellung und -verarbeitung,29302,Fachkraft Küche,Bundesrecht,Nicht reglementiert,Frauen,39
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lebensmittelherstellung und -verarbeitung,29302,Fachkraft Küche,Bundesrecht,Nicht reglementiert,Männer,315
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lebensmittelherstellung und -verarbeitung,29302,Koch/Köchin,Bundesrecht,Nicht reglementiert,Frauen,237
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lebensmittelherstellung und -verarbeitung,29302,Koch/Köchin,Bundesrecht,Nicht reglementiert,Männer,762
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Lebensmittelherstellung und -verarbeitung,29393,Küchenmeister/in (Gepr.),Bundesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",31102,Bautechnische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Frauen,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",31102,Bautechnische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Männer,30
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",31102,Bautechnische(r) Assistent/in - Hoch-/Tiefbau,Landesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",31102,Technische(r) Assistent/in - Bautechnik,Landesrecht,Nicht reglementiert,Männer,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",31103,Bautechniker/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Frauen,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",31103,Bautechniker/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Männer,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",31103,Techniker/in Fachrichtung Bautechnik (Staatlich gepr.),Landesrecht,Nicht reglementiert,Frauen,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",31103,Techniker/in Fachrichtung Bautechnik (Staatlich gepr.),Landesrecht,Nicht reglementiert,Männer,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",31132,Fachkraft für Straßen- und Verkehrstechnik,Bundesrecht,Nicht reglementiert,Frauen,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",31132,Fachkraft für Straßen- und Verkehrstechnik,Bundesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",31142,Fachkraft für Wasserwirtschaft,Bundesrecht,Nicht reglementiert,Frauen,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",31142,Fachkraft für Wasserwirtschaft,Bundesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",31212,Vermessungstechniker/in,Bundesrecht,Nicht reglementiert,Frauen,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",31212,Vermessungstechniker/in,Bundesrecht,Nicht reglementiert,Männer,66
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",31213,Techniker/in Fachrichtung Vermessungstechnik (Staatlich gepr.),Landesrecht,Nicht reglementiert,Männer,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Bauplanungs-, Architektur- und Vermessungsberufe",31222,Geomatiker/in,Bundesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Hoch- und Tiefbauberufe,32102,Hochbaufacharbeiter/in,Bundesrecht,Nicht reglementiert,Männer,51
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Hoch- und Tiefbauberufe,32112,Beton- und Stahlbetonbauer/in,Bundesrecht,Nicht reglementiert,Männer,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Hoch- und Tiefbauberufe,32122,Maurer/in,Bundesrecht,Nicht reglementiert,Frauen,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Hoch- und Tiefbauberufe,32122,Maurer/in,Bundesrecht,Nicht reglementiert,Männer,60
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Hoch- und Tiefbauberufe,32142,Dachdecker/in,Bundesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Hoch- und Tiefbauberufe,32152,Fassadenmonteur/in,Bundesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Hoch- und Tiefbauberufe,32162,Gerüstbauer/in,Bundesrecht,Nicht reglementiert,Männer,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Hoch- und Tiefbauberufe,32193,Polier/in (Gepr.),Bundesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Hoch- und Tiefbauberufe,32222,Asphaltbauer/in,Bundesrecht,Nicht reglementiert,Männer,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Hoch- und Tiefbauberufe,32222,Straßenbauer/in,Bundesrecht,Nicht reglementiert,Männer,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Hoch- und Tiefbauberufe,32232,Gleisbauer/in,Bundesrecht,Nicht reglementiert,Frauen,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Hoch- und Tiefbauberufe,32232,Gleisbauer/in,Bundesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Hoch- und Tiefbauberufe,32252,Kanalbauer/in,Bundesrecht,Nicht reglementiert,Männer,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,(Innen-)Ausbauberufe,33102,Bodenleger/in,Bundesrecht,Nicht reglementiert,Frauen,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,(Innen-)Ausbauberufe,33102,Bodenleger/in,Bundesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,(Innen-)Ausbauberufe,33112,"Fliesen-, Platten- und Mosaikleger/in",Bundesrecht,Nicht reglementiert,Männer,33
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,(Innen-)Ausbauberufe,33132,Parkettleger/in,Bundesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,(Innen-)Ausbauberufe,33212,Maler/in und Lackierer/in,Bundesrecht,Nicht reglementiert,Frauen,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,(Innen-)Ausbauberufe,33212,Maler/in und Lackierer/in,Bundesrecht,Nicht reglementiert,Männer,39
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,(Innen-)Ausbauberufe,33222,Stuckateur/in,Bundesrecht,Nicht reglementiert,Männer,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,(Innen-)Ausbauberufe,33232,Bauwerksabdichter/in,Bundesrecht,Nicht reglementiert,Männer,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,(Innen-)Ausbauberufe,33302,Trockenbaumonteur/in,Bundesrecht,Nicht reglementiert,Männer,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,(Innen-)Ausbauberufe,33302,Ausbaufacharbeiter/in,Bundesrecht,Nicht reglementiert,Männer,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,(Innen-)Ausbauberufe,33322,Zimmerer/Zimmerin,Bundesrecht,Nicht reglementiert,Männer,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,(Innen-)Ausbauberufe,33322,Bootsbauer/in,Bundesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,(Innen-)Ausbauberufe,33342,Glaser/in,Bundesrecht,Nicht reglementiert,Männer,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,34202,Klempner/in,Bundesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,34212,"Anlagenmechaniker/in für Sanitär-, Heizungs- und Klimatechnik",Bundesrecht,Nicht reglementiert,Frauen,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,34212,"Anlagenmechaniker/in für Sanitär-, Heizungs- und Klimatechnik",Bundesrecht,Nicht reglementiert,Männer,297
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,34213,"Heizungs-, Sanitär- und Klimatechniker/in (Staatlich gepr.)",Landesrecht,Nicht reglementiert,Frauen,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,34213,"Heizungs-, Sanitär- und Klimatechniker/in (Staatlich gepr.)",Landesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,34213,"Techniker/in Fachrichtung Heizungs-, Lüftungs- und Klimatechnik (Staatlich gepr.)",Landesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,34213,"Techniker/in Fachrichtung Sanitär-, Heizungs-, Klimatechnik (Staatlich gepr.)",Landesrecht,Nicht reglementiert,Frauen,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,34213,"Techniker/in Fachrichtung Sanitär-, Heizungs-, Klimatechnik (Staatlich gepr.)",Landesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,34222,Ofen- und Luftheizungsbauer/in,Bundesrecht,Nicht reglementiert,Männer,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,34232,Mechatroniker/in für Kältetechnik,Bundesrecht,Nicht reglementiert,Frauen,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,34232,Mechatroniker/in für Kältetechnik,Bundesrecht,Nicht reglementiert,Männer,90
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,34233,Techniker/in Fachrichtung Kälte- und Klimasystemtechnik (Staatlich gepr.),Landesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,34312,Umwelttechnologe/-technologin für Wasserversorgung,Bundesrecht,Nicht reglementiert,Männer,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,34332,Umwelttechnologe/-technologin für Kreislauf- und Abfallwirtschaft,Bundesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,34342,Anlagenmechaniker/in,Bundesrecht,Nicht reglementiert,Männer,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,34342,Behälter- und Apparatebauer/in,Bundesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Gebäude- und versorgungstechnische Berufe,34393,Abwassermeister/in (Gepr.),Bundesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",41212,Biologielaborant/in,Bundesrecht,Nicht reglementiert,Frauen,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",41212,Biologielaborant/in,Bundesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",41212,Biologisch-technische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Frauen,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",41212,Biologisch-technische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Männer,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",41312,Chemikant/in,Bundesrecht,Nicht reglementiert,Frauen,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",41312,Chemikant/in,Bundesrecht,Nicht reglementiert,Männer,30
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",41312,Pharmakant/in,Bundesrecht,Nicht reglementiert,Frauen,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",41312,Pharmakant/in,Bundesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",41312,Produktionsfachkraft Chemie,Bundesrecht,Nicht reglementiert,Männer,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",41313,Chemietechniker/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Frauen,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",41313,Chemietechniker/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",41322,Chemielaborant/in,Bundesrecht,Nicht reglementiert,Frauen,36
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",41322,Chemielaborant/in,Bundesrecht,Nicht reglementiert,Männer,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",41322,Chemielaborjungwerker/in,Bundesrecht,Nicht reglementiert,Frauen,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",41322,Chemisch-technische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Frauen,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",41322,Chemisch-technische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Männer,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",41412,Physiklaborant/in,Bundesrecht,Nicht reglementiert,Frauen,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",41412,Physikalisch- technische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Frauen,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",41422,Werkstoffprüfer/in,Bundesrecht,Nicht reglementiert,Frauen,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",41422,Werkstoffprüfer/in,Bundesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",41423,Techniker/in Fachrichtung Werkstofftechnik (Staatlich gepr.),Landesrecht,Nicht reglementiert,Frauen,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Mathematik-, Biologie-, Chemie- und Physikberufe",41432,Baustoffprüfer/in,Bundesrecht,Nicht reglementiert,Männer,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Geologie-, Geografie- und Umweltschutzberufe",42202,Umweltschutztechnische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Frauen,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Geologie-, Geografie- und Umweltschutzberufe",42202,Umweltschutztechnische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Geologie-, Geografie- und Umweltschutzberufe",42202,Umwelttechnische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Frauen,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Geologie-, Geografie- und Umweltschutzberufe",42212,Schornsteinfeger/in,Bundesrecht,Nicht reglementiert,Männer,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",43102,Fachinformatiker/in,Bundesrecht,Nicht reglementiert,Frauen,51
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",43102,Fachinformatiker/in,Bundesrecht,Nicht reglementiert,Männer,297
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",43102,Informationstechnische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Frauen,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",43102,Informationstechnische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Männer,33
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",43102,Technische(r) Assistent/in für Informatik (Staatlich gepr.),Landesrecht,Nicht reglementiert,Frauen,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",43102,Technische(r) Assistent/in für Informatik (Staatlich gepr.),Landesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",43103,Informatiktechniker/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",43103,Informatiker/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Frauen,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",43103,Informatiker/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Männer,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",43112,Kaufmann/Kauffrau für Digitalisierungsmanagement,Bundesrecht,Nicht reglementiert,Frauen,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",43112,Kaufmann/Kauffrau für Digitalisierungsmanagement,Bundesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",43112,Kaufmännische(r) Assistent/in für Informationsverarbeitung (Staatlich gepr.),Landesrecht,Nicht reglementiert,Frauen,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",43122,Assistent/in für Automatisierungs- und Computertechnik (Staatlich gepr.),Landesrecht,Nicht reglementiert,Frauen,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",43123,Informatiker/in Fachrichtung Technische Informatik,Landesrecht,Nicht reglementiert,Männer,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",43224,IT-Berater/in (Gepr.) Certified IT Business Consultant,Bundesrecht,Nicht reglementiert,Männer,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",43232,Kaufmann/Kauffrau für IT-System-Management,Bundesrecht,Nicht reglementiert,Frauen,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",43232,Kaufmann/Kauffrau für IT-System-Management,Bundesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Informatik-, Informations- und Kommunikationstechnologieberufe",43412,Mathematisch-technische(r) Softwareentwickler/in,Bundesrecht,Nicht reglementiert,Männer,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51132,Schiffsbetriebstechnische(r) Assistent/in (Staatlich gepr.) (Nicht reglementiert),Landesrecht,Nicht reglementiert,Männer,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51312,Fachkraft für Lagerlogistik,Bundesrecht,Nicht reglementiert,Männer,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51322,"Fachkraft für Kurier-, Express- und Postdienstleistungen",Bundesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51332,Fachkraft für Hafenlogistik,Bundesrecht,Nicht reglementiert,Männer,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51412,Kaufmann/Kauffrau für Verkehrsservice,Bundesrecht,Nicht reglementiert,Frauen,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51422,Servicekaufmann/-kauffrau im Luftverkehr,Bundesrecht,Nicht reglementiert,Männer,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51522,Eisenbahner/in in der Zugverkehrssteuerung,Bundesrecht,Nicht reglementiert,Frauen,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51522,Eisenbahner/in in der Zugverkehrssteuerung,Bundesrecht,Nicht reglementiert,Männer,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51622,Kaufmann/Kauffrau für Spedition und Logistikdienstleistung,Bundesrecht,Nicht reglementiert,Frauen,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51622,Kaufmann/Kauffrau für Spedition und Logistikdienstleistung,Bundesrecht,Nicht reglementiert,Männer,78
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51624,Logistiker/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Männer,0
