Statistik_Code,Statistik_Label,Berichtsjahr,Kontinent,Ausbildungsstaat,Rang,Beruf,Positiv_Beschieden_Anzahl
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Algerien,17,Hebamme/Entbindungspfleger (Ausbildung),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Algerien,18,Anästhesietechnische(r) Assistent/in (ATA),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Algerien,20,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Algerien,Übrige,Übrige Berufe,62
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Angola,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Benin,10,Koch/Köchin,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Benin,Übrige,Übrige Berufe,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Botsuana,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Botsuana,Übrige,Übrige Berufe,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Burkina Faso,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Burkina Faso,4,Lehramt/Lehrer/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Burundi,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Burundi,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Burundi,17,Hebamme/Entbindungspfleger (Ausbildung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Burundi,Übrige,Übrige Berufe,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Cote d Ivoire,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Cote d Ivoire,4,Lehramt/Lehrer/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Cote d Ivoire,14,Kaufmann/Kauffrau für Büromanagement,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Eritrea,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Eritrea,3,Ingenieur/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Eritrea,12,Elektroniker/in für Betriebstechnik,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Eritrea,16,"Sozialpädagoge/Sozialpädagogin, Sozialarbeiter/in",1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Eritrea,20,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Eritrea,Übrige,Übrige Berufe,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Eswatini,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Gambia,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Gambia,3,Ingenieur/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Ghana,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),45
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Ghana,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Ghana,3,Ingenieur/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Ghana,4,Lehramt/Lehrer/in,7
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Ghana,6,Erzieher/in,5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Ghana,8,Apotheker/in (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Ghana,12,Elektroniker/in für Betriebstechnik,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Ghana,13,Kraftfahrzeugmechatroniker/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Ghana,14,Kaufmann/Kauffrau für Büromanagement,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Ghana,15,Elektroniker/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Ghana,16,"Sozialpädagoge/Sozialpädagogin, Sozialarbeiter/in",2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Ghana,17,Hebamme/Entbindungspfleger (Ausbildung),4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Ghana,20,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Ghana,Übrige,Übrige Berufe,26
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Guinea,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Guinea,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Guinea,3,Ingenieur/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Guinea,6,Erzieher/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kamerun,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),70
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kamerun,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),7
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kamerun,3,Ingenieur/in,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kamerun,4,Lehramt/Lehrer/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kamerun,5,Physiotherapeut/in,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kamerun,6,Erzieher/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kamerun,12,Elektroniker/in für Betriebstechnik,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kamerun,13,Kraftfahrzeugmechatroniker/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kamerun,14,Kaufmann/Kauffrau für Büromanagement,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kamerun,15,Elektroniker/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kamerun,17,Hebamme/Entbindungspfleger (Ausbildung),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kamerun,19,Industrieelektriker/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kamerun,20,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kamerun,Übrige,Übrige Berufe,10
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kenia,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),89
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kenia,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kenia,3,Ingenieur/in,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kenia,4,Lehramt/Lehrer/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kenia,5,Physiotherapeut/in,104
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kenia,6,Erzieher/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kenia,9,Elektroanlagenmonteur/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kenia,10,Koch/Köchin,4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kenia,14,Kaufmann/Kauffrau für Büromanagement,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kenia,16,"Sozialpädagoge/Sozialpädagogin, Sozialarbeiter/in",4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kenia,20,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kenia,Übrige,Übrige Berufe,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kongo,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Kongo,17,Hebamme/Entbindungspfleger (Ausbildung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,"Kongo, Demokratische Republik",1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,"Kongo, Demokratische Republik",2,Arzt/Ärztin (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,"Kongo, Demokratische Republik",5,Physiotherapeut/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Liberia,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Libyen,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),133
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Libyen,3,Ingenieur/in,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Libyen,5,Physiotherapeut/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Libyen,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Libyen,8,Apotheker/in (im Rahmen der Approbationserteilung),5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Libyen,11,Medizinisch-technische(r) Radiologieassistent/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Libyen,13,Kraftfahrzeugmechatroniker/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Libyen,14,Kaufmann/Kauffrau für Büromanagement,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Libyen,18,Anästhesietechnische(r) Assistent/in (ATA),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Libyen,19,Industrieelektriker/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Libyen,Übrige,Übrige Berufe,10
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Madagaskar,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Madagaskar,3,Ingenieur/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Madagaskar,4,Lehramt/Lehrer/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Madagaskar,10,Koch/Köchin,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Madagaskar,14,Kaufmann/Kauffrau für Büromanagement,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Madagaskar,17,Hebamme/Entbindungspfleger (Ausbildung),4
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Madagaskar,Übrige,Übrige Berufe,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Malawi,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Malawi,Übrige,Übrige Berufe,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Mali,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Mali,15,Elektroniker/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Mali,17,Hebamme/Entbindungspfleger (Ausbildung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Marokko,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),722
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Marokko,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),145
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Marokko,3,Ingenieur/in,10
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Marokko,4,Lehramt/Lehrer/in,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Marokko,5,Physiotherapeut/in,80
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Marokko,6,Erzieher/in,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Marokko,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Marokko,8,Apotheker/in (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Marokko,9,Elektroanlagenmonteur/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Marokko,10,Koch/Köchin,52
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Marokko,11,Medizinisch-technische(r) Radiologieassistent/in,17
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Marokko,12,Elektroniker/in für Betriebstechnik,30
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Marokko,13,Kraftfahrzeugmechatroniker/in,72
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Marokko,14,Kaufmann/Kauffrau für Büromanagement,35
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Marokko,15,Elektroniker/in,11
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Marokko,16,"Sozialpädagoge/Sozialpädagogin, Sozialarbeiter/in",1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Marokko,17,Hebamme/Entbindungspfleger (Ausbildung),20
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Marokko,18,Anästhesietechnische(r) Assistent/in (ATA),15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Marokko,19,Industrieelektriker/in,26
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Marokko,20,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,22
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Marokko,Übrige,Übrige Berufe,489
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Mauretanien,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Mauritius,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Mauritius,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Mauritius,10,Koch/Köchin,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Mauritius,Übrige,Übrige Berufe,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Mosambik,Übrige,Übrige Berufe,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Namibia,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),78
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Namibia,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Namibia,9,Elektroanlagenmonteur/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Namibia,10,Koch/Köchin,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Namibia,Übrige,Übrige Berufe,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Niger,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Nigeria,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),32
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Nigeria,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),10
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Nigeria,3,Ingenieur/in,5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Nigeria,4,Lehramt/Lehrer/in,5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Nigeria,5,Physiotherapeut/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Nigeria,6,Erzieher/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Nigeria,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Nigeria,8,Apotheker/in (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Nigeria,12,Elektroniker/in für Betriebstechnik,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Nigeria,14,Kaufmann/Kauffrau für Büromanagement,5
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Nigeria,15,Elektroniker/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Nigeria,16,"Sozialpädagoge/Sozialpädagogin, Sozialarbeiter/in",2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Nigeria,18,Anästhesietechnische(r) Assistent/in (ATA),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Nigeria,19,Industrieelektriker/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Nigeria,20,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Nigeria,Übrige,Übrige Berufe,17
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Ruanda,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Ruanda,3,Ingenieur/in,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Ruanda,14,Kaufmann/Kauffrau für Büromanagement,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Ruanda,16,"Sozialpädagoge/Sozialpädagogin, Sozialarbeiter/in",1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Ruanda,Übrige,Übrige Berufe,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Sambia,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Senegal,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Senegal,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Senegal,3,Ingenieur/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Senegal,8,Apotheker/in (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Senegal,12,Elektroniker/in für Betriebstechnik,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Senegal,Übrige,Übrige Berufe,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Seychellen,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Seychellen,Übrige,Übrige Berufe,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Sierra Leone,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Sierra Leone,16,"Sozialpädagoge/Sozialpädagogin, Sozialarbeiter/in",1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Sierra Leone,Übrige,Übrige Berufe,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Simbabwe,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Simbabwe,5,Physiotherapeut/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Simbabwe,Übrige,Übrige Berufe,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Somalia,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Somalia,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Somalia,8,Apotheker/in (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Somalia,20,Gesundheits- und Krankenpflegeassistent/in bzw. Pflegehelfer/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Sudan,1,Pflegefachmann/Pflegefachfrau (inkl. Vorgängerberufe),10
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Sudan,2,Arzt/Ärztin (im Rahmen der Approbationserteilung),50
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Sudan,3,Ingenieur/in,2
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Sudan,4,Lehramt/Lehrer/in,1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Sudan,7,Zahnarzt/Zahnärztin (im Rahmen der Approbationserteilung),1
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Afrika,Sudan,8,Apotheker/in (im Rahmen der Approbationserteilung),5
