Statistik_Code,Statistik_Label,Berichtsjahr,Berufshauptgruppe,Berufsgattung,Referenzberuf,Rechtsgrundlage,Reglementierung,Ausbildungsstaat,Verfahren_Anzahl
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51312,Fachkraft für Lagerlogistik,Bundesrecht,Nicht reglementiert,EU-Länder,12
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51312,Fachkraft für Lagerlogistik,Bundesrecht,Nicht reglementiert,Übriges Europa,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51312,Fachkraft für Lagerlogistik,Bundesrecht,Nicht reglementiert,EWR/Schweiz,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51312,Fachkraft für Lagerlogistik,Bundesrecht,Nicht reglementiert,Drittstaaten,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51312,Fachlagerist/in,Bundesrecht,Nicht reglementiert,Amerika (gesamt),0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51312,Fachlagerist/in,Bundesrecht,Nicht reglementiert,Südamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51312,Fachlagerist/in,Bundesrecht,Nicht reglementiert,Drittstaaten,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51322,"Fachkraft für Kurier-, Express- und Postdienstleistungen",Bundesrecht,Nicht reglementiert,Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51322,"Fachkraft für Kurier-, Express- und Postdienstleistungen",Bundesrecht,Nicht reglementiert,Übriges Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51322,"Fachkraft für Kurier-, Express- und Postdienstleistungen",Bundesrecht,Nicht reglementiert,Drittstaaten,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51332,Fachkraft für Hafenlogistik,Bundesrecht,Nicht reglementiert,Afrika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51332,Fachkraft für Hafenlogistik,Bundesrecht,Nicht reglementiert,Drittstaaten,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51412,Kaufmann/Kauffrau für Verkehrsservice,Bundesrecht,Nicht reglementiert,Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51412,Kaufmann/Kauffrau für Verkehrsservice,Bundesrecht,Nicht reglementiert,Übriges Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51412,Kaufmann/Kauffrau für Verkehrsservice,Bundesrecht,Nicht reglementiert,Drittstaaten,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51422,Servicekaufmann/-kauffrau im Luftverkehr,Bundesrecht,Nicht reglementiert,Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51422,Servicekaufmann/-kauffrau im Luftverkehr,Bundesrecht,Nicht reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51422,Servicekaufmann/-kauffrau im Luftverkehr,Bundesrecht,Nicht reglementiert,Übriges Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51422,Servicekaufmann/-kauffrau im Luftverkehr,Bundesrecht,Nicht reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51422,Servicekaufmann/-kauffrau im Luftverkehr,Bundesrecht,Nicht reglementiert,Drittstaaten,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51503,Verkehrstechniker/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51503,Verkehrstechniker/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Übriges Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51503,Verkehrstechniker/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Drittstaaten,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51522,Eisenbahner/in in der Zugverkehrssteuerung,Bundesrecht,Nicht reglementiert,Europa,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51522,Eisenbahner/in in der Zugverkehrssteuerung,Bundesrecht,Nicht reglementiert,Asien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51522,Eisenbahner/in in der Zugverkehrssteuerung,Bundesrecht,Nicht reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51522,Eisenbahner/in in der Zugverkehrssteuerung,Bundesrecht,Nicht reglementiert,Übriges Europa,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51522,Eisenbahner/in in der Zugverkehrssteuerung,Bundesrecht,Nicht reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51522,Eisenbahner/in in der Zugverkehrssteuerung,Bundesrecht,Nicht reglementiert,Drittstaaten,18
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51622,Kaufmann/Kauffrau für Spedition und Logistikdienstleistung,Bundesrecht,Nicht reglementiert,Europa,99
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51622,Kaufmann/Kauffrau für Spedition und Logistikdienstleistung,Bundesrecht,Nicht reglementiert,Afrika,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51622,Kaufmann/Kauffrau für Spedition und Logistikdienstleistung,Bundesrecht,Nicht reglementiert,Asien,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51622,Kaufmann/Kauffrau für Spedition und Logistikdienstleistung,Bundesrecht,Nicht reglementiert,EU-Länder,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51622,Kaufmann/Kauffrau für Spedition und Logistikdienstleistung,Bundesrecht,Nicht reglementiert,Übriges Europa,78
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51622,Kaufmann/Kauffrau für Spedition und Logistikdienstleistung,Bundesrecht,Nicht reglementiert,EWR/Schweiz,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51622,Kaufmann/Kauffrau für Spedition und Logistikdienstleistung,Bundesrecht,Nicht reglementiert,Drittstaaten,93
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51623,Fachwirt/in für Logistiksysteme (Gepr.) - Bachelor Professional in Logistiksysteme,Bundesrecht,Nicht reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51623,Fachwirt/in für Logistiksysteme (Gepr.) - Bachelor Professional in Logistiksysteme,Bundesrecht,Nicht reglementiert,Übriges Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51623,Fachwirt/in für Logistiksysteme (Gepr.) - Bachelor Professional in Logistiksysteme,Bundesrecht,Nicht reglementiert,Drittstaaten,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51624,Logistiker/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Asien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51624,Logistiker/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Drittstaaten,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51632,Kaufmann/Kauffrau im Eisenbahn- und Straßenverkehr,Bundesrecht,Nicht reglementiert,Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51632,Kaufmann/Kauffrau im Eisenbahn- und Straßenverkehr,Bundesrecht,Nicht reglementiert,Übriges Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51632,Kaufmann/Kauffrau im Eisenbahn- und Straßenverkehr,Bundesrecht,Nicht reglementiert,Drittstaaten,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51642,Luftverkehrskaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51642,Luftverkehrskaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Amerika (gesamt),0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51642,Luftverkehrskaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Südamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51642,Luftverkehrskaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Übriges Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51642,Luftverkehrskaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Drittstaaten,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51652,Schifffahrtskaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51652,Schifffahrtskaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Asien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51652,Schifffahrtskaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Übriges Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51652,Schifffahrtskaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Drittstaaten,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51662,"Kaufmann/Kauffrau für Kurier-, Express- und Postdienstleistungen",Bundesrecht,Nicht reglementiert,Europa,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51662,"Kaufmann/Kauffrau für Kurier-, Express- und Postdienstleistungen",Bundesrecht,Nicht reglementiert,Asien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51662,"Kaufmann/Kauffrau für Kurier-, Express- und Postdienstleistungen",Bundesrecht,Nicht reglementiert,Übriges Europa,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Verkehrs- und Logistikberufe (außer Fahrzeugführung),51662,"Kaufmann/Kauffrau für Kurier-, Express- und Postdienstleistungen",Bundesrecht,Nicht reglementiert,Drittstaaten,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,52122,Berufskraftfahrer/in,Bundesrecht,Nicht reglementiert,Europa,138
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,52122,Berufskraftfahrer/in,Bundesrecht,Nicht reglementiert,EU-Länder,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,52122,Berufskraftfahrer/in,Bundesrecht,Nicht reglementiert,Übriges Europa,132
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,52122,Berufskraftfahrer/in,Bundesrecht,Nicht reglementiert,EWR/Schweiz,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,52122,Berufskraftfahrer/in,Bundesrecht,Nicht reglementiert,Drittstaaten,132
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,52202,Eisenbahner/in im Betriebsdienst Lokführer/in und Transport,Bundesrecht,Nicht reglementiert,Europa,51
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,52202,Eisenbahner/in im Betriebsdienst Lokführer/in und Transport,Bundesrecht,Nicht reglementiert,Afrika,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,52202,Eisenbahner/in im Betriebsdienst Lokführer/in und Transport,Bundesrecht,Nicht reglementiert,Asien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,52202,Eisenbahner/in im Betriebsdienst Lokführer/in und Transport,Bundesrecht,Nicht reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,52202,Eisenbahner/in im Betriebsdienst Lokführer/in und Transport,Bundesrecht,Nicht reglementiert,Übriges Europa,51
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,52202,Eisenbahner/in im Betriebsdienst Lokführer/in und Transport,Bundesrecht,Nicht reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,52202,Eisenbahner/in im Betriebsdienst Lokführer/in und Transport,Bundesrecht,Nicht reglementiert,Drittstaaten,66
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,52422,Binnenschiffer/in,Bundesrecht,Nicht reglementiert,Europa,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,52422,Binnenschiffer/in,Bundesrecht,Nicht reglementiert,Übriges Europa,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,52422,Binnenschiffer/in,Bundesrecht,Nicht reglementiert,Drittstaaten,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,52522,Baugeräteführer/in,Bundesrecht,Nicht reglementiert,Europa,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,52522,Baugeräteführer/in,Bundesrecht,Nicht reglementiert,Afrika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,52522,Baugeräteführer/in,Bundesrecht,Nicht reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,52522,Baugeräteführer/in,Bundesrecht,Nicht reglementiert,Übriges Europa,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,52522,Baugeräteführer/in,Bundesrecht,Nicht reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Führer/innen von Fahrzeug- und Transportgeräten,52522,Baugeräteführer/in,Bundesrecht,Nicht reglementiert,Drittstaaten,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53112,Fachkraft für Schutz und Sicherheit,Bundesrecht,Nicht reglementiert,Europa,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53112,Fachkraft für Schutz und Sicherheit,Bundesrecht,Nicht reglementiert,Amerika (gesamt),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53112,Fachkraft für Schutz und Sicherheit,Bundesrecht,Nicht reglementiert,Südamerika,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53112,Fachkraft für Schutz und Sicherheit,Bundesrecht,Nicht reglementiert,EU-Länder,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53112,Fachkraft für Schutz und Sicherheit,Bundesrecht,Nicht reglementiert,Übriges Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53112,Fachkraft für Schutz und Sicherheit,Bundesrecht,Nicht reglementiert,EWR/Schweiz,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53112,Fachkraft für Schutz und Sicherheit,Bundesrecht,Nicht reglementiert,Drittstaaten,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53112,Servicekraft für Schutz und Sicherheit,Bundesrecht,Nicht reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53112,Servicekraft für Schutz und Sicherheit,Bundesrecht,Nicht reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53112,Servicekraft für Schutz und Sicherheit,Bundesrecht,Nicht reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53132,Werkfeuerwehrmann/-frau,Bundesrecht,Nicht reglementiert,Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53132,Werkfeuerwehrmann/-frau,Bundesrecht,Nicht reglementiert,Asien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53132,Werkfeuerwehrmann/-frau,Bundesrecht,Nicht reglementiert,Übriges Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53132,Werkfeuerwehrmann/-frau,Bundesrecht,Nicht reglementiert,Drittstaaten,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53142,Fachangestellte(r) für Bäderbetriebe,Bundesrecht,Nicht reglementiert,Amerika (gesamt),0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53142,Fachangestellte(r) für Bäderbetriebe,Bundesrecht,Nicht reglementiert,Nordamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53142,Fachangestellte(r) für Bäderbetriebe,Bundesrecht,Nicht reglementiert,Asien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53142,Fachangestellte(r) für Bäderbetriebe,Bundesrecht,Nicht reglementiert,Drittstaaten,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53322,Fachkraft für Hygieneüberwachung (Staatlich gepr.),Landesrecht,Nicht reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53322,Fachkraft für Hygieneüberwachung (Staatlich gepr.),Landesrecht,Nicht reglementiert,Afrika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53322,Fachkraft für Hygieneüberwachung (Staatlich gepr.),Landesrecht,Nicht reglementiert,Übriges Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53322,Fachkraft für Hygieneüberwachung (Staatlich gepr.),Landesrecht,Nicht reglementiert,Drittstaaten,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53323,Hygienekontrolleur/in,Landesrecht,Nicht reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53323,Hygienekontrolleur/in,Landesrecht,Nicht reglementiert,Übriges Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53323,Hygienekontrolleur/in,Landesrecht,Nicht reglementiert,Drittstaaten,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53342,Schädlingsbekämpfer/in,Bundesrecht,Nicht reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53342,Schädlingsbekämpfer/in,Bundesrecht,Nicht reglementiert,Übriges Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Schutz-, Sicherheits- und Überwachungsberufe",53342,Schädlingsbekämpfer/in,Bundesrecht,Nicht reglementiert,Drittstaaten,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Einkaufs-, Vertriebs- und Handelsberufe",61113,Fachwirt/in für Einkauf (Gepr.) - Bachelor Professional in Procurement,Bundesrecht,Nicht reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Einkaufs-, Vertriebs- und Handelsberufe",61113,Fachwirt/in für Einkauf (Gepr.) - Bachelor Professional in Procurement,Bundesrecht,Nicht reglementiert,Afrika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Einkaufs-, Vertriebs- und Handelsberufe",61113,Fachwirt/in für Einkauf (Gepr.) - Bachelor Professional in Procurement,Bundesrecht,Nicht reglementiert,Übriges Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Einkaufs-, Vertriebs- und Handelsberufe",61113,Fachwirt/in für Einkauf (Gepr.) - Bachelor Professional in Procurement,Bundesrecht,Nicht reglementiert,Drittstaaten,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Einkaufs-, Vertriebs- und Handelsberufe",61212,Kaufmann/Kauffrau für Groß- und Außenhandelsmanagement,Bundesrecht,Nicht reglementiert,Europa,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Einkaufs-, Vertriebs- und Handelsberufe",61212,Kaufmann/Kauffrau für Groß- und Außenhandelsmanagement,Bundesrecht,Nicht reglementiert,Afrika,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Einkaufs-, Vertriebs- und Handelsberufe",61212,Kaufmann/Kauffrau für Groß- und Außenhandelsmanagement,Bundesrecht,Nicht reglementiert,Amerika (gesamt),0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Einkaufs-, Vertriebs- und Handelsberufe",61212,Kaufmann/Kauffrau für Groß- und Außenhandelsmanagement,Bundesrecht,Nicht reglementiert,Südamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Einkaufs-, Vertriebs- und Handelsberufe",61212,Kaufmann/Kauffrau für Groß- und Außenhandelsmanagement,Bundesrecht,Nicht reglementiert,Asien,6
