Statistik_Code,Statistik_Label,Berichtsjahr,Berufshauptgruppe,Berufsgattung,Referenzberuf,Rechtsgrundlage,Reglementierung,Staatsangehoerigkeit,Positiv_Voll_G_Anzahl
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63112,Tourismuskaufmann/-kauffrau (Kaufmann/Kauffrau für Privat- und Geschäftsreisen),Bundesrecht,Nicht reglementiert,Afrika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63112,Tourismuskaufmann/-kauffrau (Kaufmann/Kauffrau für Privat- und Geschäftsreisen),Bundesrecht,Nicht reglementiert,Amerika (gesamt),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63112,Tourismuskaufmann/-kauffrau (Kaufmann/Kauffrau für Privat- und Geschäftsreisen),Bundesrecht,Nicht reglementiert,Südamerika,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63112,Tourismuskaufmann/-kauffrau (Kaufmann/Kauffrau für Privat- und Geschäftsreisen),Bundesrecht,Nicht reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63112,Tourismuskaufmann/-kauffrau (Kaufmann/Kauffrau für Privat- und Geschäftsreisen),Bundesrecht,Nicht reglementiert,Übriges Europa,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63112,Tourismuskaufmann/-kauffrau (Kaufmann/Kauffrau für Privat- und Geschäftsreisen),Bundesrecht,Nicht reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63112,Tourismuskaufmann/-kauffrau (Kaufmann/Kauffrau für Privat- und Geschäftsreisen),Bundesrecht,Nicht reglementiert,Drittstaaten,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63122,Sportfachmann/-fachfrau,Bundesrecht,Nicht reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63122,Sportfachmann/-fachfrau,Bundesrecht,Nicht reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63122,Sportfachmann/-fachfrau,Bundesrecht,Nicht reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63212,Kaufmann/Kauffrau für Hotelmanagement,Bundesrecht,Nicht reglementiert,Europa,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63212,Kaufmann/Kauffrau für Hotelmanagement,Bundesrecht,Nicht reglementiert,Afrika,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63212,Kaufmann/Kauffrau für Hotelmanagement,Bundesrecht,Nicht reglementiert,Amerika (gesamt),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63212,Kaufmann/Kauffrau für Hotelmanagement,Bundesrecht,Nicht reglementiert,Südamerika,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63212,Kaufmann/Kauffrau für Hotelmanagement,Bundesrecht,Nicht reglementiert,Asien,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63212,Kaufmann/Kauffrau für Hotelmanagement,Bundesrecht,Nicht reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63212,Kaufmann/Kauffrau für Hotelmanagement,Bundesrecht,Nicht reglementiert,Übriges Europa,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63212,Kaufmann/Kauffrau für Hotelmanagement,Bundesrecht,Nicht reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63212,Kaufmann/Kauffrau für Hotelmanagement,Bundesrecht,Nicht reglementiert,Drittstaaten,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63222,Hotelfachmann/-fachfrau,Bundesrecht,Nicht reglementiert,Deutschland,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63222,Hotelfachmann/-fachfrau,Bundesrecht,Nicht reglementiert,Europa,45
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63222,Hotelfachmann/-fachfrau,Bundesrecht,Nicht reglementiert,Afrika,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63222,Hotelfachmann/-fachfrau,Bundesrecht,Nicht reglementiert,Amerika (gesamt),0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63222,Hotelfachmann/-fachfrau,Bundesrecht,Nicht reglementiert,Südamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63222,Hotelfachmann/-fachfrau,Bundesrecht,Nicht reglementiert,Asien,66
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63222,Hotelfachmann/-fachfrau,Bundesrecht,Nicht reglementiert,EU-Länder,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63222,Hotelfachmann/-fachfrau,Bundesrecht,Nicht reglementiert,Übriges Europa,36
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63222,Hotelfachmann/-fachfrau,Bundesrecht,Nicht reglementiert,EWR/Schweiz,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63222,Hotelfachmann/-fachfrau,Bundesrecht,Nicht reglementiert,Drittstaaten,111
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63293,Hotelmeister/in (Gepr.),Bundesrecht,Nicht reglementiert,Deutschland,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63293,Hotelmeister/in (Gepr.),Bundesrecht,Nicht reglementiert,Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63293,Hotelmeister/in (Gepr.),Bundesrecht,Nicht reglementiert,EU-Länder,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63293,Hotelmeister/in (Gepr.),Bundesrecht,Nicht reglementiert,EWR/Schweiz,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachkraft für Gastronomie,Bundesrecht,Nicht reglementiert,Deutschland,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachkraft für Gastronomie,Bundesrecht,Nicht reglementiert,Europa,30
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachkraft für Gastronomie,Bundesrecht,Nicht reglementiert,Afrika,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachkraft für Gastronomie,Bundesrecht,Nicht reglementiert,Amerika (gesamt),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachkraft für Gastronomie,Bundesrecht,Nicht reglementiert,Südamerika,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachkraft für Gastronomie,Bundesrecht,Nicht reglementiert,Asien,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachkraft für Gastronomie,Bundesrecht,Nicht reglementiert,EU-Länder,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachkraft für Gastronomie,Bundesrecht,Nicht reglementiert,Übriges Europa,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachkraft für Gastronomie,Bundesrecht,Nicht reglementiert,EWR/Schweiz,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachkraft für Gastronomie,Bundesrecht,Nicht reglementiert,Drittstaaten,39
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachmann/Fachfrau für Restaurants und Veranstaltungsgastronomie,Bundesrecht,Nicht reglementiert,Deutschland,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachmann/Fachfrau für Restaurants und Veranstaltungsgastronomie,Bundesrecht,Nicht reglementiert,Europa,51
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachmann/Fachfrau für Restaurants und Veranstaltungsgastronomie,Bundesrecht,Nicht reglementiert,Afrika,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachmann/Fachfrau für Restaurants und Veranstaltungsgastronomie,Bundesrecht,Nicht reglementiert,Asien,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachmann/Fachfrau für Restaurants und Veranstaltungsgastronomie,Bundesrecht,Nicht reglementiert,EU-Länder,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachmann/Fachfrau für Restaurants und Veranstaltungsgastronomie,Bundesrecht,Nicht reglementiert,Übriges Europa,42
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachmann/Fachfrau für Restaurants und Veranstaltungsgastronomie,Bundesrecht,Nicht reglementiert,EWR/Schweiz,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63302,Fachmann/Fachfrau für Restaurants und Veranstaltungsgastronomie,Bundesrecht,Nicht reglementiert,Drittstaaten,63
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63402,Veranstaltungskaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Amerika (gesamt),0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63402,Veranstaltungskaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Südamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Tourismus-, Hotel- und Gaststättenberufe",63402,Veranstaltungskaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Drittstaaten,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Industriekaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Deutschland,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Industriekaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Industriekaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,EU-Länder,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Industriekaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,EWR/Schweiz,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Deutschland,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Europa,24
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Afrika,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Asien,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,EU-Länder,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Übriges Europa,15
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,EWR/Schweiz,9
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Drittstaaten,27
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in für Betriebswirtschaft (Staatlich gepr.),Landesrecht,Nicht reglementiert,Deutschland,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in für Betriebswirtschaft (Staatlich gepr.),Landesrecht,Nicht reglementiert,Europa,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in für Betriebswirtschaft (Staatlich gepr.),Landesrecht,Nicht reglementiert,Afrika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in für Betriebswirtschaft (Staatlich gepr.),Landesrecht,Nicht reglementiert,Asien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in für Betriebswirtschaft (Staatlich gepr.),Landesrecht,Nicht reglementiert,EU-Länder,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in für Betriebswirtschaft (Staatlich gepr.),Landesrecht,Nicht reglementiert,Übriges Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in für Betriebswirtschaft (Staatlich gepr.),Landesrecht,Nicht reglementiert,EWR/Schweiz,6
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71302,Kaufmännische(r) Assistent/in für Betriebswirtschaft (Staatlich gepr.),Landesrecht,Nicht reglementiert,Drittstaaten,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Wirtschaftsfachwirt/in (Gepr.),Bundesrecht,Nicht reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Wirtschaftsfachwirt/in (Gepr.),Bundesrecht,Nicht reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Wirtschaftsfachwirt/in (Gepr.),Bundesrecht,Nicht reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Betriebswirt/in,Landesrecht,Nicht reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Betriebswirt/in,Landesrecht,Nicht reglementiert,Übriges Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71303,Betriebswirt/in,Landesrecht,Nicht reglementiert,Drittstaaten,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71402,Kaufmann/Kauffrau für Büromanagement,Bundesrecht,Nicht reglementiert,Deutschland,36
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71402,Kaufmann/Kauffrau für Büromanagement,Bundesrecht,Nicht reglementiert,Europa,330
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71402,Kaufmann/Kauffrau für Büromanagement,Bundesrecht,Nicht reglementiert,Afrika,21
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71402,Kaufmann/Kauffrau für Büromanagement,Bundesrecht,Nicht reglementiert,Amerika (gesamt),3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71402,Kaufmann/Kauffrau für Büromanagement,Bundesrecht,Nicht reglementiert,Südamerika,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71402,Kaufmann/Kauffrau für Büromanagement,Bundesrecht,Nicht reglementiert,Asien,78
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71402,Kaufmann/Kauffrau für Büromanagement,Bundesrecht,Nicht reglementiert,"Sonstige (ungeklärt, staatenlos, ohne konkrete Angabe)",3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71402,Kaufmann/Kauffrau für Büromanagement,Bundesrecht,Nicht reglementiert,EU-Länder,96
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71402,Kaufmann/Kauffrau für Büromanagement,Bundesrecht,Nicht reglementiert,Übriges Europa,231
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71402,Kaufmann/Kauffrau für Büromanagement,Bundesrecht,Nicht reglementiert,EWR/Schweiz,99
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71402,Kaufmann/Kauffrau für Büromanagement,Bundesrecht,Nicht reglementiert,Drittstaaten,333
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71402,Kaufmännische(r) Assistent/in für Bürowirtschaft (Staatlich gepr.),Landesrecht,Nicht reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71402,Kaufmännische(r) Assistent/in für Bürowirtschaft (Staatlich gepr.),Landesrecht,Nicht reglementiert,Übriges Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71402,Kaufmännische(r) Assistent/in für Bürowirtschaft (Staatlich gepr.),Landesrecht,Nicht reglementiert,Drittstaaten,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71413,Fremdsprachenkorrespondent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71413,Fremdsprachenkorrespondent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Übriges Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71413,Fremdsprachenkorrespondent/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Drittstaaten,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71424,Dolmetscher/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71424,Dolmetscher/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71424,Dolmetscher/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Übriges Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71424,Dolmetscher/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71424,Dolmetscher/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Drittstaaten,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71424,Übersetzer/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71424,Übersetzer/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,EU-Länder,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71424,Übersetzer/in (Staatlich gepr.),Landesrecht,Nicht reglementiert,EWR/Schweiz,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71522,Personaldienstleistungskaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Deutschland,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71522,Personaldienstleistungskaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Europa,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71522,Personaldienstleistungskaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Amerika (gesamt),0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71522,Personaldienstleistungskaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Südamerika,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71522,Personaldienstleistungskaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Asien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71522,Personaldienstleistungskaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71522,Personaldienstleistungskaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,EWR/Schweiz,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,Berufe in Unternehmensführung und -organisation,71522,Personaldienstleistungskaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Drittstaaten,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Berufe in Finanzdienstleistungen, Rechnungswesen und Steuerberatung",72112,Bankkaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Europa,3
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Berufe in Finanzdienstleistungen, Rechnungswesen und Steuerberatung",72112,Bankkaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Asien,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Berufe in Finanzdienstleistungen, Rechnungswesen und Steuerberatung",72112,Bankkaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,"Sonstige (ungeklärt, staatenlos, ohne konkrete Angabe)",0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Berufe in Finanzdienstleistungen, Rechnungswesen und Steuerberatung",72112,Bankkaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,EU-Länder,0
21231,Erhebung nach §17 Berufsqualifikationsfeststellungsgesetz (BQFG),2024,"Berufe in Finanzdienstleistungen, Rechnungswesen und Steuerberatung",72112,Bankkaufmann/-kauffrau,Bundesrecht,Nicht reglementiert,Übriges Europa,3
